"","Sample","group","Cell_type","Proportion"
"378","TCGA-BR-8683-01A","Normal","NK cells resting",0
"379","TCGA-HU-A4G9-01A","Normal","NK cells resting",0
"380","TCGA-BR-8289-01A","Normal","NK cells resting",0
"381","TCGA-SW-A7EA-01A","Normal","NK cells resting",0
"382","TCGA-CG-5726-01A","Normal","NK cells resting",0
"383","TCGA-VQ-A922-01A","Normal","NK cells resting",0.0142485750272184
"384","TCGA-BR-6709-01A","Normal","NK cells resting",0
"385","TCGA-BR-8286-01A","Normal","NK cells resting",0
"386","TCGA-BR-8686-01A","Normal","NK cells resting",0
"387","TCGA-VQ-A8PD-01A","Normal","NK cells resting",0.00550343639170574
"388","TCGA-HJ-7597-01A","Normal","NK cells resting",0.00355422762433843
"389","TCGA-BR-8361-01A","Normal","NK cells resting",0
"390","TCGA-IN-7806-01A","Normal","NK cells resting",0
"391","TCGA-BR-4201-01A","Normal","NK cells resting",0.0270241121321006
"392","TCGA-CG-4436-01A","Normal","NK cells resting",0.0193707939992532
"393","TCGA-BR-A4CR-01A","Normal","NK cells resting",0.0556841847657423
"394","TCGA-3M-AB47-01A","Normal","NK cells resting",0
"395","TCGA-BR-A4QI-01A","Normal","NK cells resting",0
"396","TCGA-CG-4440-01A","Normal","NK cells resting",0.0411979347284033
"397","TCGA-BR-6454-01A","Normal","NK cells activated",0.0387022210025018
"398","TCGA-HU-A4H8-01A","Normal","NK cells activated",0.0262871657137001
"399","TCGA-HU-8238-01A","Normal","NK cells activated",0.00796011419024
"400","TCGA-HU-A4GN-01A","Normal","NK cells activated",0.0712249142397999
"401","TCGA-IP-7968-01A","Normal","NK cells activated",0.0725402866453926
"402","TCGA-IP-7968-11A","Normal","NK cells activated",0
"403","TCGA-VQ-AA64-01A","Normal","NK cells activated",0.0506308795271464
"404","TCGA-BR-A4PE-01A","Normal","NK cells activated",0.0166709034266231
"405","TCGA-IN-A6RR-01A","Normal","NK cells activated",0.0206388763757374
"406","TCGA-HU-A4G3-01A","Normal","NK cells activated",0.0636586688896623
"407","TCGA-R5-A7ZE-01B","Normal","NK cells activated",0
"408","TCGA-BR-A452-01A","Normal","NK cells activated",0
"409","TCGA-D7-6524-01A","Normal","NK cells activated",0
"410","TCGA-HU-A4GQ-01A","Normal","NK cells activated",0.0571189172575462
"411","TCGA-CD-A489-01A","Normal","NK cells activated",0.00132027554026201
"412","TCGA-BR-7707-01A","Normal","NK cells activated",0.053664335437152
"413","TCGA-BR-6455-01A","Normal","NK cells activated",0.0671654923992994
"414","TCGA-BR-8683-01A","Normal","NK cells activated",0.0196915303172525
"415","TCGA-HU-A4G9-01A","Normal","NK cells activated",0.105227551000582
"416","TCGA-BR-8289-01A","Normal","NK cells activated",0.0266442884677465
"417","TCGA-SW-A7EA-01A","Normal","NK cells activated",0.0637134354999746
"418","TCGA-CG-5726-01A","Normal","NK cells activated",0.0229798876572395
"419","TCGA-VQ-A922-01A","Normal","NK cells activated",0.00312744335332402
"420","TCGA-BR-6709-01A","Normal","NK cells activated",0.0328411348124403
"421","TCGA-BR-8286-01A","Normal","NK cells activated",0.0371525722207796
"422","TCGA-BR-8686-01A","Normal","NK cells activated",0.0428161498787073
"423","TCGA-VQ-A8PD-01A","Normal","NK cells activated",0
"424","TCGA-HJ-7597-01A","Normal","NK cells activated",0.0690305579279157
"425","TCGA-BR-8361-01A","Normal","NK cells activated",0.0195906294469219
"426","TCGA-IN-7806-01A","Normal","NK cells activated",0
"427","TCGA-BR-4201-01A","Normal","NK cells activated",0.00612929483851007
"428","TCGA-CG-4436-01A","Normal","NK cells activated",0
"429","TCGA-BR-A4CR-01A","Normal","NK cells activated",0
"430","TCGA-3M-AB47-01A","Normal","NK cells activated",0.0232533931952266
"431","TCGA-BR-A4QI-01A","Normal","NK cells activated",0.0557007274317733
"432","TCGA-CG-4440-01A","Normal","NK cells activated",0.00224016620947152
"433","TCGA-BR-6454-01A","Normal","Monocytes",0.0250327909109449
"434","TCGA-HU-A4H8-01A","Normal","Monocytes",0.0341917213978196
"435","TCGA-HU-8238-01A","Normal","Monocytes",0
"436","TCGA-HU-A4GN-01A","Normal","Monocytes",0
"437","TCGA-IP-7968-01A","Normal","Monocytes",0.0312170028729299
"438","TCGA-IP-7968-11A","Normal","Monocytes",0.0344422427923693
"439","TCGA-VQ-AA64-01A","Normal","Monocytes",0
"440","TCGA-BR-A4PE-01A","Normal","Monocytes",0.00695139999372206
"441","TCGA-IN-A6RR-01A","Normal","Monocytes",0
"442","TCGA-HU-A4G3-01A","Normal","Monocytes",0
"443","TCGA-R5-A7ZE-01B","Normal","Monocytes",0
"444","TCGA-BR-A452-01A","Normal","Monocytes",0
"445","TCGA-D7-6524-01A","Normal","Monocytes",0.00177064241175281
"446","TCGA-HU-A4GQ-01A","Normal","Monocytes",0
"447","TCGA-CD-A489-01A","Normal","Monocytes",0.0171483236302602
"448","TCGA-BR-7707-01A","Normal","Monocytes",0.00127708873338395
"449","TCGA-BR-6455-01A","Normal","Monocytes",0.0368825633143424
"450","TCGA-BR-8683-01A","Normal","Monocytes",0.011100690718624
"451","TCGA-HU-A4G9-01A","Normal","Monocytes",0
"452","TCGA-BR-8289-01A","Normal","Monocytes",0
"453","TCGA-SW-A7EA-01A","Normal","Monocytes",0
"454","TCGA-CG-5726-01A","Normal","Monocytes",0.00608423065969023
"455","TCGA-VQ-A922-01A","Normal","Monocytes",0.00332662899166799
"456","TCGA-BR-6709-01A","Normal","Monocytes",0.0142060364115388
"457","TCGA-BR-8286-01A","Normal","Monocytes",0.0207971971371476
"458","TCGA-BR-8686-01A","Normal","Monocytes",0.0319139036850767
"459","TCGA-VQ-A8PD-01A","Normal","Monocytes",0.0123297833634042
"460","TCGA-HJ-7597-01A","Normal","Monocytes",0
"461","TCGA-BR-8361-01A","Normal","Monocytes",0
"462","TCGA-IN-7806-01A","Normal","Monocytes",0
"463","TCGA-BR-4201-01A","Normal","Monocytes",0.010042042850722
"464","TCGA-CG-4436-01A","Normal","Monocytes",0
"465","TCGA-BR-A4CR-01A","Normal","Monocytes",0
"466","TCGA-3M-AB47-01A","Normal","Monocytes",0
"467","TCGA-BR-A4QI-01A","Normal","Monocytes",0.000564025396012429
"468","TCGA-CG-4440-01A","Normal","Monocytes",0
"469","TCGA-BR-6454-01A","Normal","Macrophages M0",0.0281299173771229
"470","TCGA-HU-A4H8-01A","Normal","Macrophages M0",0.0288098960484551
"471","TCGA-HU-8238-01A","Normal","Macrophages M0",0.130894457730087
"472","TCGA-HU-A4GN-01A","Normal","Macrophages M0",0.0950635138831477
"473","TCGA-IP-7968-01A","Normal","Macrophages M0",0.0219064600442082
"474","TCGA-IP-7968-11A","Normal","Macrophages M0",0
"475","TCGA-VQ-AA64-01A","Normal","Macrophages M0",0.109185720351153
"476","TCGA-BR-A4PE-01A","Normal","Macrophages M0",0.148413503818174
"477","TCGA-IN-A6RR-01A","Normal","Macrophages M0",0.027900508636605
"478","TCGA-HU-A4G3-01A","Normal","Macrophages M0",0.14413999067136
"479","TCGA-R5-A7ZE-01B","Normal","Macrophages M0",0.185235868513819
"480","TCGA-BR-A452-01A","Normal","Macrophages M0",0.111164019657677
"481","TCGA-D7-6524-01A","Normal","Macrophages M0",0.0882520888189365
"482","TCGA-HU-A4GQ-01A","Normal","Macrophages M0",0.0541035617126711
"483","TCGA-CD-A489-01A","Normal","Macrophages M0",0
"484","TCGA-BR-7707-01A","Normal","Macrophages M0",0.0724883535598416
"485","TCGA-BR-6455-01A","Normal","Macrophages M0",0.0848642388110158
"486","TCGA-BR-8683-01A","Normal","Macrophages M0",0.0630399883624523
"487","TCGA-HU-A4G9-01A","Normal","Macrophages M0",0.122706458317386
"488","TCGA-BR-8289-01A","Normal","Macrophages M0",0.104106657185629
"489","TCGA-SW-A7EA-01A","Normal","Macrophages M0",0.059931991841354
"490","TCGA-CG-5726-01A","Normal","Macrophages M0",0.099508450094727
"491","TCGA-VQ-A922-01A","Normal","Macrophages M0",0.126321870580146
"492","TCGA-BR-6709-01A","Normal","Macrophages M0",0.0594986336682749
"493","TCGA-BR-8286-01A","Normal","Macrophages M0",0.0312466155454539
"494","TCGA-BR-8686-01A","Normal","Macrophages M0",0
"495","TCGA-VQ-A8PD-01A","Normal","Macrophages M0",0.0501237880160187
"496","TCGA-HJ-7597-01A","Normal","Macrophages M0",0.0871489959414703
"497","TCGA-BR-8361-01A","Normal","Macrophages M0",0.0421603743019509
"498","TCGA-IN-7806-01A","Normal","Macrophages M0",0.144391970011861
"499","TCGA-BR-4201-01A","Normal","Macrophages M0",0.0276059410670299
"500","TCGA-CG-4436-01A","Normal","Macrophages M0",0.147758828974539
"501","TCGA-BR-A4CR-01A","Normal","Macrophages M0",0.104402819103448
"502","TCGA-3M-AB47-01A","Normal","Macrophages M0",0.00534515379871434
"503","TCGA-BR-A4QI-01A","Normal","Macrophages M0",0.132474082707715
"504","TCGA-CG-4440-01A","Normal","Macrophages M0",0.0318234251362677
"505","TCGA-BR-6454-01A","Normal","Macrophages M1",0.0839509093474672
"506","TCGA-HU-A4H8-01A","Normal","Macrophages M1",0.0327400662819176
"507","TCGA-HU-8238-01A","Normal","Macrophages M1",0.0574025021156797
"508","TCGA-HU-A4GN-01A","Normal","Macrophages M1",0.120360858042035
"509","TCGA-IP-7968-01A","Normal","Macrophages M1",0.0662761263013369
"510","TCGA-IP-7968-11A","Normal","Macrophages M1",0.0522425328237557
"511","TCGA-VQ-AA64-01A","Normal","Macrophages M1",0.0837384914954879
"512","TCGA-BR-A4PE-01A","Normal","Macrophages M1",0.0957803055562519
"513","TCGA-IN-A6RR-01A","Normal","Macrophages M1",0.0587487024715361
"514","TCGA-HU-A4G3-01A","Normal","Macrophages M1",0.0263271009695733
"515","TCGA-R5-A7ZE-01B","Normal","Macrophages M1",0
"516","TCGA-BR-A452-01A","Normal","Macrophages M1",0.075525699029707
"517","TCGA-D7-6524-01A","Normal","Macrophages M1",0.0414910073323358
"518","TCGA-HU-A4GQ-01A","Normal","Macrophages M1",0.0904782232899174
"519","TCGA-CD-A489-01A","Normal","Macrophages M1",0.0706571957722537
"520","TCGA-BR-7707-01A","Normal","Macrophages M1",0.100235052602614
"521","TCGA-BR-6455-01A","Normal","Macrophages M1",0.0950529094273225
"522","TCGA-BR-8683-01A","Normal","Macrophages M1",0.0701584098096681
"523","TCGA-HU-A4G9-01A","Normal","Macrophages M1",0.0520472665891945
"524","TCGA-BR-8289-01A","Normal","Macrophages M1",0.0757919896012493
"525","TCGA-SW-A7EA-01A","Normal","Macrophages M1",0.0868971953717363
"526","TCGA-CG-5726-01A","Normal","Macrophages M1",0.0693563241229553
"527","TCGA-VQ-A922-01A","Normal","Macrophages M1",0.103152645219359
"528","TCGA-BR-6709-01A","Normal","Macrophages M1",0.0645162872242603
"529","TCGA-BR-8286-01A","Normal","Macrophages M1",0.0582845960202927
"530","TCGA-BR-8686-01A","Normal","Macrophages M1",0.0770506621205041
"531","TCGA-VQ-A8PD-01A","Normal","Macrophages M1",0.0881447427966843
"532","TCGA-HJ-7597-01A","Normal","Macrophages M1",0.145191150050498
"533","TCGA-BR-8361-01A","Normal","Macrophages M1",0.086542620371077
"534","TCGA-IN-7806-01A","Normal","Macrophages M1",0.0428870541394199
"535","TCGA-BR-4201-01A","Normal","Macrophages M1",0.082084210137385
"536","TCGA-CG-4436-01A","Normal","Macrophages M1",0.0637262500373679
"537","TCGA-BR-A4CR-01A","Normal","Macrophages M1",0.0249673701084803
"538","TCGA-3M-AB47-01A","Normal","Macrophages M1",0.100095397634989
"539","TCGA-BR-A4QI-01A","Normal","Macrophages M1",0.0837404055216092
"540","TCGA-CG-4440-01A","Normal","Macrophages M1",0.093120717809518
"541","TCGA-BR-6454-01A","Normal","Macrophages M2",0.0760157557389941
"542","TCGA-HU-A4H8-01A","Normal","Macrophages M2",0.160654179847944
"543","TCGA-HU-8238-01A","Normal","Macrophages M2",0.106766918275651
"544","TCGA-HU-A4GN-01A","Normal","Macrophages M2",0.0851479377566669
"545","TCGA-IP-7968-01A","Normal","Macrophages M2",0.0825523553824487
"546","TCGA-IP-7968-11A","Normal","Macrophages M2",0.193004653746282
"547","TCGA-VQ-AA64-01A","Normal","Macrophages M2",0.0983840351242571
"548","TCGA-BR-A4PE-01A","Normal","Macrophages M2",0.126238053665708
"549","TCGA-IN-A6RR-01A","Normal","Macrophages M2",0.106150357862069
"550","TCGA-HU-A4G3-01A","Normal","Macrophages M2",0.109562529567632
"551","TCGA-R5-A7ZE-01B","Normal","Macrophages M2",0.0146264093268703
"552","TCGA-BR-A452-01A","Normal","Macrophages M2",0.0377233244025487
"553","TCGA-D7-6524-01A","Normal","Macrophages M2",0.109210084467831
"554","TCGA-HU-A4GQ-01A","Normal","Macrophages M2",0.179403531543667
"555","TCGA-CD-A489-01A","Normal","Macrophages M2",0.153829741438158
"556","TCGA-BR-7707-01A","Normal","Macrophages M2",0.10821181609418
"557","TCGA-BR-6455-01A","Normal","Macrophages M2",0.147325499982979
"558","TCGA-BR-8683-01A","Normal","Macrophages M2",0.0867438039020688
"559","TCGA-HU-A4G9-01A","Normal","Macrophages M2",0.052964242872651
"560","TCGA-BR-8289-01A","Normal","Macrophages M2",0.18201822511974
"561","TCGA-SW-A7EA-01A","Normal","Macrophages M2",0.0936044069504943
"562","TCGA-CG-5726-01A","Normal","Macrophages M2",0.123154746911418
"563","TCGA-VQ-A922-01A","Normal","Macrophages M2",0.0938081796222121
"564","TCGA-BR-6709-01A","Normal","Macrophages M2",0.180025109764475
"565","TCGA-BR-8286-01A","Normal","Macrophages M2",0.148498518659371
"566","TCGA-BR-8686-01A","Normal","Macrophages M2",0.134280602672628
"567","TCGA-VQ-A8PD-01A","Normal","Macrophages M2",0.0453726750856241
"568","TCGA-HJ-7597-01A","Normal","Macrophages M2",0.0421296614512079
"569","TCGA-BR-8361-01A","Normal","Macrophages M2",0.108619815092512
"570","TCGA-IN-7806-01A","Normal","Macrophages M2",0.203238607082753
"571","TCGA-BR-4201-01A","Normal","Macrophages M2",0.192083917979265
"572","TCGA-CG-4436-01A","Normal","Macrophages M2",0.0995594374299762
"573","TCGA-BR-A4CR-01A","Normal","Macrophages M2",0.123266338673746
"574","TCGA-3M-AB47-01A","Normal","Macrophages M2",0.0936349163543509
"575","TCGA-BR-A4QI-01A","Normal","Macrophages M2",0.157157869529946
"576","TCGA-CG-4440-01A","Normal","Macrophages M2",0.219405767788911
"577","TCGA-BR-6454-01A","Normal","Dendritic cells resting",0.00112134118425668
"578","TCGA-HU-A4H8-01A","Normal","Dendritic cells resting",0.0178440189379428
"579","TCGA-HU-8238-01A","Normal","Dendritic cells resting",0
"580","TCGA-HU-A4GN-01A","Normal","Dendritic cells resting",0
"581","TCGA-IP-7968-01A","Normal","Dendritic cells resting",0.0160772004803303
"582","TCGA-IP-7968-11A","Normal","Dendritic cells resting",0.0156968725757641
"583","TCGA-VQ-AA64-01A","Normal","Dendritic cells resting",0
"584","TCGA-BR-A4PE-01A","Normal","Dendritic cells resting",0.039805541579841
"585","TCGA-IN-A6RR-01A","Normal","Dendritic cells resting",0.00272794766507234
"586","TCGA-HU-A4G3-01A","Normal","Dendritic cells resting",0.017936486865475
"587","TCGA-R5-A7ZE-01B","Normal","Dendritic cells resting",0.12455139082011
"588","TCGA-BR-A452-01A","Normal","Dendritic cells resting",0.0289412807811429
"589","TCGA-D7-6524-01A","Normal","Dendritic cells resting",0.0638483806154624
"590","TCGA-HU-A4GQ-01A","Normal","Dendritic cells resting",0
"591","TCGA-CD-A489-01A","Normal","Dendritic cells resting",0.0526880689224757
"592","TCGA-BR-7707-01A","Normal","Dendritic cells resting",0
"593","TCGA-BR-6455-01A","Normal","Dendritic cells resting",0.0428552196514758
"594","TCGA-BR-8683-01A","Normal","Dendritic cells resting",0.0822910068736846
"595","TCGA-HU-A4G9-01A","Normal","Dendritic cells resting",0
"596","TCGA-BR-8289-01A","Normal","Dendritic cells resting",0.0501248083559803
"597","TCGA-SW-A7EA-01A","Normal","Dendritic cells resting",0.0245118432255674
"598","TCGA-CG-5726-01A","Normal","Dendritic cells resting",0.0639837153747934
"599","TCGA-VQ-A922-01A","Normal","Dendritic cells resting",0
"600","TCGA-BR-6709-01A","Normal","Dendritic cells resting",0
"601","TCGA-BR-8286-01A","Normal","Dendritic cells resting",0.112041836088677
"602","TCGA-BR-8686-01A","Normal","Dendritic cells resting",0.000432058663868797
"603","TCGA-VQ-A8PD-01A","Normal","Dendritic cells resting",0.00256469368813299
"604","TCGA-HJ-7597-01A","Normal","Dendritic cells resting",0.0175907787381228
"605","TCGA-BR-8361-01A","Normal","Dendritic cells resting",0.00848312260659854
"606","TCGA-IN-7806-01A","Normal","Dendritic cells resting",0.0225596177279188
"607","TCGA-BR-4201-01A","Normal","Dendritic cells resting",0.022749585498591
"608","TCGA-CG-4436-01A","Normal","Dendritic cells resting",0.0162205724546539
"609","TCGA-BR-A4CR-01A","Normal","Dendritic cells resting",0
"610","TCGA-3M-AB47-01A","Normal","Dendritic cells resting",0.00187354578104439
"611","TCGA-BR-A4QI-01A","Normal","Dendritic cells resting",0.0461324117719875
"612","TCGA-CG-4440-01A","Normal","Dendritic cells resting",0.00582009619234804
"613","TCGA-BR-6454-01A","Normal","Dendritic cells activated",0.051390424097459
"614","TCGA-HU-A4H8-01A","Normal","Dendritic cells activated",0.0663630455364286
"615","TCGA-HU-8238-01A","Normal","Dendritic cells activated",0.0375901288150558
"616","TCGA-HU-A4GN-01A","Normal","Dendritic cells activated",0.0513600002048585
"617","TCGA-IP-7968-01A","Normal","Dendritic cells activated",0.0505714284098565
"618","TCGA-IP-7968-11A","Normal","Dendritic cells activated",0.0624312069764738
"619","TCGA-VQ-AA64-01A","Normal","Dendritic cells activated",0.0172990567951257
"620","TCGA-BR-A4PE-01A","Normal","Dendritic cells activated",0.0123524919887119
"621","TCGA-IN-A6RR-01A","Normal","Dendritic cells activated",0.0182659576438974
"622","TCGA-HU-A4G3-01A","Normal","Dendritic cells activated",0.0047281428518299
"623","TCGA-R5-A7ZE-01B","Normal","Dendritic cells activated",0.0650713631247674
"624","TCGA-BR-A452-01A","Normal","Dendritic cells activated",0
"625","TCGA-D7-6524-01A","Normal","Dendritic cells activated",0.0198685187072742
"626","TCGA-HU-A4GQ-01A","Normal","Dendritic cells activated",0.0589092814101307
"627","TCGA-CD-A489-01A","Normal","Dendritic cells activated",0.0105716350156182
"628","TCGA-BR-7707-01A","Normal","Dendritic cells activated",0.0558916810925867
"629","TCGA-BR-6455-01A","Normal","Dendritic cells activated",0.0237564089529909
"630","TCGA-BR-8683-01A","Normal","Dendritic cells activated",0.0408623098177545
"631","TCGA-HU-A4G9-01A","Normal","Dendritic cells activated",0.0572486987128614
"632","TCGA-BR-8289-01A","Normal","Dendritic cells activated",0.00574321578515521
"633","TCGA-SW-A7EA-01A","Normal","Dendritic cells activated",0.0670517270056283
"634","TCGA-CG-5726-01A","Normal","Dendritic cells activated",0
"635","TCGA-VQ-A922-01A","Normal","Dendritic cells activated",0.0138298704456535
"636","TCGA-BR-6709-01A","Normal","Dendritic cells activated",0.0344852696663257
"637","TCGA-BR-8286-01A","Normal","Dendritic cells activated",0.0351694026228746
"638","TCGA-BR-8686-01A","Normal","Dendritic cells activated",0.0416765726475824
"639","TCGA-VQ-A8PD-01A","Normal","Dendritic cells activated",0.0260271695230897
"640","TCGA-HJ-7597-01A","Normal","Dendritic cells activated",0.0449389072855178
"641","TCGA-BR-8361-01A","Normal","Dendritic cells activated",0.0634243870433292
"642","TCGA-IN-7806-01A","Normal","Dendritic cells activated",0
"643","TCGA-BR-4201-01A","Normal","Dendritic cells activated",0.0361869571469847
"644","TCGA-CG-4436-01A","Normal","Dendritic cells activated",0
"645","TCGA-BR-A4CR-01A","Normal","Dendritic cells activated",0.0463797081245578
"646","TCGA-3M-AB47-01A","Normal","Dendritic cells activated",0
"647","TCGA-BR-A4QI-01A","Normal","Dendritic cells activated",0.00639953463332758
"648","TCGA-CG-4440-01A","Normal","Dendritic cells activated",0.0446526494976448
"649","TCGA-BR-6454-01A","Normal","Mast cells resting",0
